Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Sergio Molina,es ESP,MF,28-124,40.0,27,2541.0,28.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.3,1.3,1.9,3.2,29.0,168.0,86.0,0.0,0.04,0.04,0.0,0.04,0.05,0.07,0.11,0.05,0.11,Matches,Segunda Division,FC Andorra,
Alex Petxa,es ESP,DF,27-136,31.0,27,2314.0,25.7,1.0,3.0,4.0,1.0,0.0,0.0,11.0,1.0,1.6,1.6,3.4,5.0,70.0,129.0,83.0,0.04,0.12,0.16,0.04,0.16,0.06,0.13,0.19,0.06,0.19,Matches,Segunda Division,FC Andorra,
Nico Ratti,it ITA,GK,30-277,26.0,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,FC Andorra,
Iker Benito,es ESP,"FW,DF",21-316,38.0,25,2307.0,25.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.2,5.2,106.0,42.0,295.0,0.08,0.0,0.08,0.08,0.08,0.12,0.09,0.2,0.12,0.2,Matches,Segunda Division,FC Andorra,
Alex Pastor,es ESP,DF,24-264,25.0,24,2142.0,23.8,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.9,2.0,47.0,151.0,15.0,0.04,0.04,0.08,0.04,0.08,0.04,0.04,0.08,0.04,0.08,Matches,Segunda Division,FC Andorra,
Ruben Bover,es ESP,MF,31-363,31.0,24,1814.0,20.2,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,2.5,2.5,2.2,4.7,25.0,106.0,66.0,0.05,0.05,0.1,0.05,0.1,0.12,0.11,0.23,0.12,0.23,Matches,Segunda Division,FC Andorra,
Diego González,es ESP,DF,25-045,23.0,21,1809.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.5,26.0,131.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Segunda Division,FC Andorra,
José Marsà,es ESP,DF,22-109,30.0,20,1966.0,21.8,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.4,0.6,39.0,128.0,11.0,0.0,0.14,0.14,0.0,0.14,0.01,0.02,0.03,0.01,0.03,Matches,Segunda Division,FC Andorra,
Aurélien Scheidler,fr FRA,FW,26-017,32.0,16,1526.0,17.0,5.0,0.0,5.0,5.0,0.0,1.0,5.0,1.0,5.8,5.0,1.0,6.0,9.0,31.0,82.0,0.29,0.0,0.29,0.29,0.29,0.34,0.06,0.4,0.3,0.35,Matches,Segunda Division,FC Andorra,
Adrià Vilanova,es ESP,DF,27-131,20.0,16,1511.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.5,29.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Segunda Division,FC Andorra,
Daniel Martín,es ESP,GK,25-349,16.0,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,FC Andorra,
Jon Karrikaburu,es ESP,FW,21-276,21.0,15,1332.0,14.8,3.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,4.4,3.6,0.2,3.8,15.0,13.0,71.0,0.2,0.0,0.2,0.14,0.14,0.3,0.01,0.31,0.25,0.26,Matches,Segunda Division,FC Andorra,
Sergi Samper,es ESP,MF,29-153,19.0,12,1039.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.3,0.3,0.6,0.9,15.0,97.0,16.0,0.09,0.0,0.09,0.09,0.09,0.03,0.05,0.08,0.03,0.08,Matches,Segunda Division,FC Andorra,
Álex Calvo,es ESP,"FW,DF",20-122,30.0,11,1210.0,13.4,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,2.2,4.7,36.0,16.0,176.0,0.07,0.15,0.22,0.07,0.22,0.19,0.16,0.35,0.19,0.35,Matches,Segunda Division,FC Andorra,
Nieto,es ESP,FW,26-084,20.0,9,867.0,9.6,4.0,3.0,7.0,2.0,2.0,2.0,1.0,0.0,4.5,2.9,1.7,4.6,21.0,18.0,50.0,0.42,0.31,0.73,0.21,0.52,0.46,0.17,0.64,0.3,0.47,Matches,Segunda Division,FC Andorra,
Diego Alende,es ESP,DF,26-301,11.0,9,685.0,7.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2,0.2,0.1,0.2,5.0,14.0,0.0,0.13,0.0,0.13,0.13,0.13,0.02,0.01,0.03,0.02,0.03,Matches,Segunda Division,FC Andorra,
Martí Vilà,es ESP,DF,25-026,14.0,9,623.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,9.0,29.0,45.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,Matches,Segunda Division,FC Andorra,
Miguel,es ESP,DF,27-141,15.0,8,770.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.2,0.7,18.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.08,0.06,0.08,Matches,Segunda Division,FC Andorra,
Jorge Pombo,es ESP,"FW,MF",30-120,13.0,8,615.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,1.4,2.0,16.0,25.0,45.0,0.0,0.0,0.0,0.0,0.0,0.09,0.2,0.29,0.09,0.29,Matches,Segunda Division,FC Andorra,
Álvaro Martín de Frías,es ESP,MF,23-158,28.0,7,886.0,9.8,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.9,1.9,1.2,3.0,26.0,72.0,70.0,0.1,0.3,0.41,0.1,0.41,0.19,0.12,0.31,0.19,0.31,Matches,Segunda Division,FC Andorra,
Anderson Arroyo,co COL,DF,24-268,10.0,5,422.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,Segunda Division,FC Andorra,
Laorent Shabani,se SWE,"MF,FW",24-307,2.0,2,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,FC Andorra,
Pablo Moreno,es ESP,"MF,FW",22-049,10.0,1,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches,Segunda Division,FC Andorra,
Christos Almpanis,gr GRE,"FW,MF",29-229,3.0,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,Matches,Segunda Division,FC Andorra,
Marc Bombardó,es ESP,DF,18-211,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,FC Andorra,
Raúl Lizoain,es ESP,GK,33-146,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,FC Andorra,
Oier Olazábal,es ESP,GK,34-281,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,FC Andorra,
He Xiaoke,cn CHN,FW,20-152,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,FC Andorra,
Álvaro Fernández,es ESP,GK,26-069,42.0,41,3693.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Miguel Loureiro,es ESP,DF,27-213,40.0,36,3294.0,36.6,3.0,0.0,3.0,3.0,0.0,0.0,8.0,0.0,1.9,1.9,1.1,2.9,42.0,127.0,34.0,0.08,0.0,0.08,0.08,0.08,0.05,0.03,0.08,0.05,0.08,Matches,Segunda Division,Huesca,
Jorge Pulido,es ESP,DF,33-074,37.0,36,3232.0,35.9,2.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,1.7,1.7,1.1,2.8,29.0,88.0,19.0,0.06,0.06,0.11,0.06,0.11,0.05,0.03,0.08,0.05,0.08,Matches,Segunda Division,Huesca,
Óscar Sielva,es ESP,MF,32-320,36.0,35,3036.0,33.7,2.0,3.0,5.0,2.0,0.0,0.0,11.0,1.0,1.1,1.1,3.8,4.9,16.0,106.0,22.0,0.06,0.09,0.15,0.06,0.15,0.03,0.11,0.14,0.03,0.14,Matches,Segunda Division,Huesca,
Javi Martínez,es ESP,MF,24-182,38.0,34,2822.0,31.4,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,2.5,2.5,1.6,4.1,42.0,106.0,94.0,0.1,0.03,0.13,0.1,0.13,0.08,0.05,0.13,0.08,0.13,Matches,Segunda Division,Huesca,
Ignasi Vilarrasa,es ESP,DF,24-303,40.0,28,2686.0,29.8,4.0,4.0,8.0,4.0,0.0,0.0,1.0,0.0,1.5,1.5,2.9,4.4,43.0,99.0,104.0,0.13,0.13,0.27,0.13,0.27,0.05,0.1,0.15,0.05,0.15,Matches,Segunda Division,Huesca,
Gerard Valentín,es ESP,"MF,DF",30-329,32.0,28,2351.0,26.1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.4,2.4,2.0,4.4,120.0,56.0,122.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.17,0.09,0.17,Matches,Segunda Division,Huesca,
Samuel Obeng,gh GHA,FW,27-037,38.0,27,2324.0,25.8,6.0,1.0,7.0,4.0,2.0,2.0,4.0,0.0,5.6,4.1,0.6,4.6,20.0,17.0,91.0,0.23,0.04,0.27,0.15,0.19,0.22,0.02,0.24,0.16,0.18,Matches,Segunda Division,Huesca,
Jérémy Blasco,fr FRA,DF,25-130,30.0,25,2226.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,1.2,1.5,15.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches,Segunda Division,Huesca,
Juanjo Nieto,es ESP,DF,29-262,34.0,24,2165.0,24.1,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,0.8,0.8,0.6,1.4,39.0,90.0,66.0,0.04,0.04,0.08,0.04,0.08,0.03,0.02,0.06,0.03,0.06,Matches,Segunda Division,Huesca,
Joaquín Muñoz,es ESP,"FW,MF",25-103,35.0,23,2026.0,22.5,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,3.2,6.3,58.0,39.0,151.0,0.0,0.18,0.18,0.0,0.18,0.13,0.14,0.28,0.13,0.28,Matches,Segunda Division,Huesca,
Kento Hashimoto,jp JPN,MF,30-310,31.0,20,1836.0,20.4,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.6,1.6,0.1,1.7,19.0,50.0,12.0,0.1,0.0,0.1,0.1,0.1,0.08,0.0,0.08,0.08,0.08,Matches,Segunda Division,Huesca,
Hugo Vallejo,es ESP,"MF,FW",24-127,34.0,19,1712.0,19.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,2.5,2.5,2.3,4.8,71.0,43.0,132.0,0.11,0.16,0.26,0.11,0.26,0.13,0.12,0.25,0.13,0.25,Matches,Segunda Division,Huesca,
Iván Martos,es ESP,DF,27-037,25.0,18,1546.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.1,1.1,15.0,49.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,Segunda Division,Huesca,
Iker Kortajarena,es ESP,MF,24-000,28.0,16,1367.0,15.2,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,2.5,2.5,1.3,3.8,22.0,61.0,42.0,0.13,0.07,0.2,0.13,0.2,0.17,0.09,0.25,0.17,0.25,Matches,Segunda Division,Huesca,
Elady Zorrilla,es ESP,"FW,MF",33-344,18.0,15,1219.0,13.5,5.0,0.0,5.0,5.0,0.0,0.0,6.0,0.0,2.6,2.6,0.2,2.8,8.0,13.0,55.0,0.37,0.0,0.37,0.37,0.37,0.19,0.01,0.21,0.19,0.21,Matches,Segunda Division,Huesca,
Javier Mier,es ESP,MF,25-138,26.0,11,1060.0,11.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,0.2,1.4,16.0,33.0,25.0,0.08,0.0,0.08,0.08,0.08,0.11,0.02,0.12,0.11,0.12,Matches,Segunda Division,Huesca,
Ruben Pulido Peñas,es ESP,DF,23-293,7.0,7,519.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Enzo Lombardo,fr FRA,"MF,FW",27-066,19.0,4,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,12.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.12,0.05,0.12,Matches,Segunda Division,Huesca,
Alex Balboa,gq EQG,MF,23-107,13.0,4,405.0,4.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.2,0.2,0.3,0.5,7.0,14.0,4.0,0.22,0.0,0.22,0.22,0.22,0.04,0.06,0.1,0.04,0.1,Matches,Segunda Division,Huesca,
Aboubakary Kanté,gm GAM,"FW,MF",29-315,10.0,4,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,5.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,Segunda Division,Huesca,
Rafa Tresaco,es ESP,"MF,FW",23-298,16.0,2,287.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,13.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.12,0.01,0.12,Matches,Segunda Division,Huesca,
Jovanny Bolívar,ve VEN,"FW,MF",22-188,19.0,1,305.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.28,0.01,0.29,0.28,0.29,Matches,Segunda Division,Huesca,
Carlos Gutiérrez,es ESP,DF,32-230,7.0,1,109.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Manuel Rico,es ESP,MF,21-172,5.0,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,3.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,Segunda Division,Huesca,
Juan Pérez,es ESP,GK,27-342,1.0,1,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Iker Gil,es ESP,FW,19-104,1.0,1,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.68,1.18,0.5,1.18,Matches,Segunda Division,Huesca,
Dani Escriche,es ESP,"FW,MF",26-089,2.0,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,Segunda Division,Huesca,
Diego Aznar,es ESP,"FW,MF",20-275,2.0,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Ayman Arguigue,ma MAR,FW,19-172,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,Matches,Segunda Division,Huesca,
José Ángel Carrillo,es ESP,FW,30-166,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Fadia Fofana,es ESP,DF,23-123,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
David García,es ESP,MF,20-280,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Nacho García,es ESP,DF,22-044,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Guerrero,es ESP,MF,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Alin Serban,ro ROU,DF,20-282,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Patrick Soko,cm CMR,MF,26-234,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Huesca,
Sergi,es ESP,DF,32-062,41.0,41,3666.0,40.7,6.0,1.0,7.0,6.0,0.0,0.0,6.0,0.0,2.3,2.3,1.6,3.9,12.0,137.0,5.0,0.15,0.02,0.17,0.15,0.17,0.06,0.04,0.1,0.06,0.1,Matches,Segunda Division,Leganes,
Enric Franquesa,es ESP,DF,27-116,41.0,41,3646.0,40.5,2.0,5.0,7.0,2.0,0.0,0.0,6.0,0.0,2.2,2.2,4.8,7.1,115.0,88.0,207.0,0.05,0.12,0.17,0.05,0.17,0.06,0.12,0.18,0.06,0.18,Matches,Segunda Division,Leganes,
Diego Conde,es ESP,GK,25-237,40.0,39,3519.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Jorge Sáenz,es ESP,DF,27-217,36.0,35,3164.0,35.2,2.0,1.0,3.0,2.0,0.0,0.0,8.0,0.0,1.3,1.3,0.2,1.5,8.0,75.0,6.0,0.06,0.03,0.09,0.06,0.09,0.04,0.01,0.04,0.04,0.04,Matches,Segunda Division,Leganes,
Diego,es ESP,FW,24-064,42.0,31,2800.0,31.1,12.0,1.0,13.0,10.0,2.0,2.0,3.0,0.0,13.3,11.7,4.2,15.9,27.0,45.0,163.0,0.39,0.03,0.42,0.32,0.35,0.43,0.14,0.56,0.38,0.51,Matches,Segunda Division,Leganes,
Yvan Neyou,cm CMR,MF,27-170,35.0,30,2588.0,28.8,1.0,0.0,1.0,0.0,1.0,1.0,12.0,1.0,1.4,0.6,0.7,1.3,39.0,126.0,28.0,0.03,0.0,0.03,0.0,0.0,0.05,0.02,0.07,0.02,0.04,Matches,Segunda Division,Leganes,
Francisco Portillo,es ESP,"MF,FW",34-008,34.0,28,2469.0,27.4,1.0,7.0,8.0,1.0,0.0,0.0,2.0,0.0,1.5,1.5,4.5,5.9,42.0,160.0,97.0,0.04,0.26,0.29,0.04,0.29,0.05,0.16,0.22,0.05,0.22,Matches,Segunda Division,Leganes,
Dani Raba,es ESP,"MF,FW",28-236,34.0,28,2155.0,23.9,8.0,7.0,15.0,6.0,2.0,2.0,9.0,0.0,6.9,5.3,6.2,11.5,51.0,106.0,159.0,0.33,0.29,0.63,0.25,0.54,0.29,0.26,0.55,0.22,0.48,Matches,Segunda Division,Leganes,
Iker Undabarrena,es ESP,MF,29-034,32.0,26,2223.0,24.7,1.0,2.0,3.0,1.0,0.0,0.0,10.0,0.0,0.6,0.6,1.5,2.0,16.0,144.0,22.0,0.04,0.08,0.12,0.04,0.12,0.02,0.06,0.08,0.02,0.08,Matches,Segunda Division,Leganes,
Miguel,es ESP,FW,24-292,35.0,25,2233.0,24.8,13.0,0.0,13.0,12.0,1.0,1.0,10.0,0.0,9.8,9.0,1.6,10.6,40.0,26.0,180.0,0.52,0.0,0.52,0.48,0.48,0.4,0.06,0.46,0.36,0.43,Matches,Segunda Division,Leganes,
Allan Nyom,cm CMR,DF,36-042,31.0,23,2006.0,22.3,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,1.0,1.1,30.0,56.0,54.0,0.0,0.04,0.04,0.0,0.04,0.01,0.04,0.05,0.01,0.05,Matches,Segunda Division,Leganes,
Jorge Miramón,es ESP,"DF,FW",35-019,26.0,23,1988.0,22.1,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,1.5,1.5,2.7,4.2,75.0,102.0,111.0,0.05,0.18,0.23,0.05,0.23,0.07,0.12,0.19,0.07,0.19,Matches,Segunda Division,Leganes,
Aritz Arambarri,es ESP,DF,26-142,25.0,19,1614.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,0.0,0.3,5.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Segunda Division,Leganes,
Julián Chicco,ar ARG,MF,26-160,32.0,16,1463.0,16.3,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,1.5,1.5,0.3,1.8,18.0,52.0,29.0,0.12,0.0,0.12,0.12,0.12,0.09,0.02,0.11,0.09,0.11,Matches,Segunda Division,Leganes,
Seydouba Cissé,gn GUI,"MF,FW",23-132,26.0,13,1358.0,15.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.4,0.4,1.1,1.6,31.0,66.0,33.0,0.07,0.07,0.13,0.07,0.13,0.03,0.07,0.1,0.03,0.1,Matches,Segunda Division,Leganes,
Naïs Djouahra,fr FRA,"MF,FW",24-211,28.0,10,1000.0,11.1,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.3,2.3,26.0,35.0,42.0,0.09,0.18,0.27,0.09,0.27,0.18,0.03,0.21,0.18,0.21,Matches,Segunda Division,Leganes,
Juan Cruz,es ESP,"FW,MF",24-057,16.0,10,955.0,10.6,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,1.4,1.4,1.9,3.3,38.0,32.0,90.0,0.38,0.19,0.57,0.38,0.57,0.13,0.18,0.31,0.13,0.31,Matches,Segunda Division,Leganes,
Luis Perea,es ESP,MF,26-301,17.0,9,819.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.2,0.5,13.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,Segunda Division,Leganes,
Darko Brašanac,rs SRB,"MF,FW",32-130,15.0,6,656.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.3,0.9,4.0,25.0,15.0,0.0,0.14,0.14,0.0,0.14,0.08,0.05,0.13,0.08,0.13,Matches,Segunda Division,Leganes,
Oscar Ureña,es ESP,"MF,FW",21-172,17.0,4,466.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.3,2.4,31.0,9.0,55.0,0.0,0.19,0.19,0.0,0.19,0.22,0.24,0.47,0.22,0.47,Matches,Segunda Division,Leganes,
Dani Jiménez,es ESP,GK,34-108,4.0,3,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Segunda Division,Leganes,
Naim García,es ESP,"MF,FW",22-010,10.0,2,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,5.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,Segunda Division,Leganes,
Darío Poveda,es ESP,FW,27-100,7.0,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,Segunda Division,Leganes,
