Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
João Ricardo Riedi,br BRA,GK,35-288,9.0,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Guilherme Tinga,br BRA,DF,30-293,9.0,8,728.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,16.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.07,0.01,0.07,Matches,Brasil Serie A,Fortaleza,
Titi,br BRA,DF,36-100,7.0,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Brasil Serie A,Fortaleza,
Hércules,br BRA,"MF,FW",23-244,9.0,7,588.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.7,7.0,30.0,15.0,0.15,0.0,0.15,0.15,0.15,0.06,0.05,0.11,0.06,0.11,Matches,Brasil Serie A,Fortaleza,
Breno,br BRA,FW,28-148,7.0,7,487.0,5.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.2,1.0,23.0,15.0,37.0,0.0,0.37,0.37,0.0,0.37,0.16,0.03,0.19,0.16,0.19,Matches,Brasil Serie A,Fortaleza,
Tomas Pochettino,ar ARG,"MF,FW",28-140,8.0,6,496.0,5.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.2,1.7,15.0,24.0,35.0,0.18,0.18,0.36,0.18,0.36,0.08,0.22,0.3,0.08,0.3,Matches,Brasil Serie A,Fortaleza,
Emanuel Brítez,ar ARG,DF,32-086,6.0,6,494.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1,0.1,0.0,0.1,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,Brasil Serie A,Fortaleza,
Pedro Borges,br BRA,MF,27-109,8.0,5,489.0,5.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.2,0.3,1.0,23.0,5.0,0.0,0.18,0.18,0.0,0.18,0.01,0.04,0.05,0.01,0.05,Matches,Brasil Serie A,Fortaleza,
Felipe Jonatan,br BRA,DF,26-126,5.0,5,412.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Brasil Serie A,Fortaleza,
Renato Kayser,br BRA,FW,28-124,7.0,5,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2,1.2,5.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.29,0.24,0.29,Matches,Brasil Serie A,Fortaleza,
Bruno Pacheco,br BRA,DF,32-195,6.0,4,398.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches,Brasil Serie A,Fortaleza,
Juan Martín Lucero,ar ARG,FW,32-203,8.0,4,389.0,4.3,2.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.6,0.8,0.4,1.1,3.0,3.0,21.0,0.46,0.23,0.69,0.23,0.46,0.36,0.08,0.45,0.18,0.26,Matches,Brasil Serie A,Fortaleza,
José Welison,br BRA,MF,29-101,8.0,4,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,3.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.15,0.16,0.01,0.16,Matches,Brasil Serie A,Fortaleza,
Yago Pikachu,br BRA,"FW,DF",32-015,8.0,4,348.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.3,0.9,8.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.17,0.07,0.24,0.17,0.24,Matches,Brasil Serie A,Fortaleza,
Tomás Cardona,ar ARG,DF,28-254,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Benjamín Kuscevic,cl CHI,DF,28-049,3.0,3,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,0.0,0.33,0.0,0.33,0.33,0.33,0.06,0.0,0.06,0.06,0.06,Matches,Brasil Serie A,Fortaleza,
Leandro Emmanuel Martínez,ar ARG,MF,30-016,3.0,3,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,5.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.17,0.15,0.17,Matches,Brasil Serie A,Fortaleza,
Marinho,br BRA,"FW,DF",34-022,5.0,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.7,10.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.11,0.17,0.28,0.11,0.28,Matches,Brasil Serie A,Fortaleza,
Imanol Machuca,ar ARG,"FW,MF",24-157,8.0,2,222.0,2.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,13.0,7.0,21.0,0.41,0.41,0.81,0.41,0.81,0.27,0.3,0.57,0.27,0.57,Matches,Brasil Serie A,Fortaleza,
Matheus Rossetto,br BRA,MF,28-017,2.0,2,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches,Brasil Serie A,Fortaleza,
Lucas Sasha,br BRA,MF,34-111,5.0,1,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.28,0.29,0.01,0.29,Matches,Brasil Serie A,Fortaleza,
Kervin Andrade,ve VEN,MF,19-068,1.0,1,70.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.0,3.0,6.0,1.29,0.0,1.29,1.29,1.29,0.14,0.26,0.41,0.14,0.41,Matches,Brasil Serie A,Fortaleza,
Moises,br BRA,FW,27-292,6.0,0,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.2,1.5,11.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.79,0.13,0.92,0.79,0.92,Matches,Brasil Serie A,Fortaleza,
Kauan,br BRA,MF,19-065,1.0,0,33.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Calebe,br BRA,FW,24-051,1.0,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.85,0.68,1.53,0.85,1.53,Matches,Brasil Serie A,Fortaleza,
Pedro Rocha Neves,br BRA,MF,29-264,1.0,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.92,0.92,0.92,Matches,Brasil Serie A,Fortaleza,
Amorim,br BRA,MF,19-033,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Iarley Barros,br BRA,FW,21-066,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Gonzalo Escobar,ar ARG,DF,27-096,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Maurício Kozlinski,br BRA,GK,33-002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Santos,br BRA,GK,34-095,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Luis Eduardo Marques dos Santos,br BRA,DF,27-021,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
Jhonatan Silva,br BRA,DF,24-343,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Fortaleza,
João Pedro,it ITA,FW,32-103,8.0,6,471.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.2,1.1,2.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.2,0.17,0.2,Matches,Brasil Serie A,Gremio,
Gustavo Martins Santos,br BRA,DF,21-314,6.0,5,527.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.0,16.0,2.0,0.17,0.0,0.17,0.17,0.17,0.13,0.0,0.13,0.13,0.13,Matches,Brasil Serie A,Gremio,
Franco Cristaldo,ar ARG,"MF,FW",27-310,8.0,5,485.0,5.4,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,1.8,7.0,45.0,31.0,0.37,0.0,0.37,0.37,0.37,0.16,0.17,0.33,0.16,0.33,Matches,Brasil Serie A,Gremio,
Rodrigo Ely,br BRA,DF,30-230,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Brasil Serie A,Gremio,
Mathías Villasanti,py PAR,MF,27-148,5.0,5,450.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.8,1.2,3.0,29.0,17.0,0.0,0.2,0.2,0.0,0.2,0.08,0.15,0.24,0.08,0.24,Matches,Brasil Serie A,Gremio,
Dodi,br BRA,MF,28-064,7.0,5,445.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,6.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,Brasil Serie A,Gremio,
João Pedro,br BRA,DF,27-218,5.0,5,430.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,11.0,18.0,25.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,Brasil Serie A,Gremio,
Du Queiroz,br BRA,MF,24-153,7.0,5,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,6.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches,Brasil Serie A,Gremio,
Cristian Pavón,ar ARG,"FW,MF",28-151,5.0,5,301.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,7.0,11.0,18.0,0.0,0.3,0.3,0.0,0.3,0.16,0.17,0.34,0.16,0.34,Matches,Brasil Serie A,Gremio,
Gustavo Nunes,br BRA,"FW,MF",18-213,7.0,4,473.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,0.6,19.0,13.0,42.0,0.19,0.0,0.19,0.19,0.19,0.08,0.04,0.12,0.08,0.12,Matches,Brasil Serie A,Gremio,
Fábio,br BRA,DF,33-347,6.0,4,400.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,5.0,10.0,28.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11,Matches,Brasil Serie A,Gremio,
Agustín Marchesín,ar ARG,GK,36-096,4.0,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Yeferson Soteldo,ve VEN,FW,26-356,5.0,4,298.0,3.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,16.0,12.0,25.0,0.3,0.3,0.6,0.3,0.6,0.09,0.21,0.3,0.09,0.3,Matches,Brasil Serie A,Gremio,
Rafael Cabral,br BRA,GK,34-031,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Walter Kannemann,ar ARG,DF,33-098,3.0,3,193.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.4,1.0,5.0,0.0,0.0,0.47,0.47,0.0,0.47,0.01,0.16,0.17,0.01,0.17,Matches,Brasil Serie A,Gremio,
Felipe Carballo,uy URU,MF,27-260,4.0,2,186.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,2.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Brasil Serie A,Gremio,
Pedro Geromel,br BRA,DF,38-273,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Brasil Serie A,Gremio,
Reinaldo,br BRA,DF,34-266,2.0,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04,0.21,0.25,0.04,0.25,Matches,Brasil Serie A,Gremio,
Mayk,br BRA,DF,24-294,2.0,2,174.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches,Brasil Serie A,Gremio,
Cuiabano,br BRA,DF,21-125,2.0,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Brasil Serie A,Gremio,
Edenílson,br BRA,"FW,MF",34-185,5.0,2,157.0,1.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.4,7.0,8.0,7.0,0.57,0.0,0.57,0.57,0.57,0.2,0.02,0.22,0.2,0.22,Matches,Brasil Serie A,Gremio,
João Pedro Pepê,br BRA,MF,26-166,2.0,2,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Brasil Serie A,Gremio,
Diego Costa,es ESP,FW,35-257,2.0,2,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,0.1,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Brasil Serie A,Gremio,
Everton,br BRA,"FW,MF",27-095,5.0,1,156.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.1,4.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.08,0.04,0.08,Matches,Brasil Serie A,Gremio,
Nata,br BRA,DF,23-015,3.0,1,98.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Caíque,br BRA,GK,26-325,1.0,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Zé Guilherme,br BRA,DF,19-096,4.0,1,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Nathan Fernandes,br BRA,"FW,MF",19-125,7.0,0,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.1,1.0,11.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.38,0.03,0.41,0.38,0.41,Matches,Brasil Serie A,Gremio,
Nathan,br BRA,"FW,MF",28-099,3.0,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.15,0.04,0.15,Matches,Brasil Serie A,Gremio,
Ronald,br BRA,MF,21-130,1.0,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Lucas Besozzi,ar ARG,MF,21-150,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Rodrigo Caio,br BRA,"DF,MF",30-308,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Gabriel Chapecó,br BRA,GK,24-083,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Viery,br BRA,DF,19-170,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Wesley,br BRA,DF,20-168,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Gremio,
Vitão,br BRA,DF,24-139,7.0,7,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.0,0.3,14.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,Brasil Serie A,Internacional,
Wesley,br BRA,"FW,MF",25-082,8.0,6,603.0,6.7,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,1.7,1.7,1.3,3.0,31.0,24.0,62.0,0.6,0.15,0.75,0.6,0.75,0.26,0.19,0.45,0.26,0.45,Matches,Brasil Serie A,Internacional,
Bruno Henrique,br BRA,MF,34-243,8.0,6,519.0,5.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.4,1.2,4.0,28.0,12.0,0.0,0.17,0.17,0.0,0.17,0.13,0.07,0.2,0.13,0.2,Matches,Brasil Serie A,Internacional,
Thiago Maia,br BRA,MF,27-089,7.0,6,514.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,6.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches,Brasil Serie A,Internacional,
Fabricio Bustos,ar ARG,DF,28-053,7.0,5,504.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,6.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07,Matches,Brasil Serie A,Internacional,
Renê,br BRA,DF,31-280,6.0,5,451.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,19.0,54.0,3.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.16,0.12,0.16,Matches,Brasil Serie A,Internacional,
Rafael Borré,co COL,FW,28-279,5.0,5,450.0,5.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,3.9,3.1,0.4,3.5,3.0,4.0,34.0,0.2,0.2,0.4,0.2,0.4,0.77,0.08,0.85,0.61,0.7,Matches,Brasil Serie A,Internacional,
Sergio Rochet,uy URU,GK,31-089,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Internacional,
Mauricio,br BRA,MF,23-029,5.0,5,381.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,7.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.06,0.17,0.23,0.06,0.23,Matches,Brasil Serie A,Internacional,
Wanderson,br BRA,"FW,MF",29-257,6.0,5,339.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,9.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.08,0.18,0.26,0.08,0.26,Matches,Brasil Serie A,Internacional,
Gabriel Mercado,ar ARG,DF,37-094,6.0,4,411.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,Brasil Serie A,Internacional,
Robert Renan,br BRA,DF,20-253,5.0,4,373.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.5,12.0,17.0,6.0,0.0,0.24,0.24,0.0,0.24,0.06,0.06,0.11,0.06,0.11,Matches,Brasil Serie A,Internacional,
Fernando,br BRA,"DF,MF",36-331,5.0,3,282.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,5.0,8.0,3.0,0.32,0.0,0.32,0.32,0.32,0.03,0.02,0.05,0.03,0.05,Matches,Brasil Serie A,Internacional,
Fabrício,br BRA,GK,38-165,3.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Brasil Serie A,Internacional,
Hugo Mallo,es ESP,DF,32-364,4.0,3,265.0,2.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.3,4.0,15.0,12.0,0.34,0.0,0.34,0.34,0.34,0.08,0.01,0.09,0.08,0.09,Matches,Brasil Serie A,Internacional,
Lucca Holanda,br BRA,"FW,DF",21-079,5.0,3,192.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09,Matches,Brasil Serie A,Internacional,
Charles Aránguiz,cl CHI,MF,35-064,4.0,2,221.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.2,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,Brasil Serie A,Internacional,
Hyoran,br BRA,"MF,FW",31-026,3.0,2,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,4.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,Brasil Serie A,Internacional,
Lucas Alario,ar ARG,FW,31-256,4.0,2,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.0,0.3,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,Matches,Brasil Serie A,Internacional,
Romulo,br BRA,MF,24-111,3.0,2,168.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,Brasil Serie A,Internacional,
