Player,Nation,Pos,Age,MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Performance Gls,Performance Ast,Performance G+A,Performance G-PK,Performance PK,Performance PKatt,Performance CrdY,Performance CrdR,Expected xG,Expected npxG,Expected xAG,Expected npxG+xAG,Progression PrgC,Progression PrgP,Progression PrgR,Per 90 Minutes Gls,Per 90 Minutes Ast,Per 90 Minutes G+A,Per 90 Minutes G-PK,Per 90 Minutes G+A-PK,Per 90 Minutes xG,Per 90 Minutes xAG,Per 90 Minutes xG+xAG,Per 90 Minutes npxG,Per 90 Minutes npxG+xAG,Matches,League,Team,Playing Time MP
Pelle van Amersfoort,nl NED,FW,27.0,31.0,26,2130.0,23.7,10.0,1.0,11.0,10.0,0.0,0.0,3.0,0.0,10.1,10.1,1.8,11.9,23.0,37.0,82.0,0.42,0.04,0.46,0.42,0.46,0.43,0.07,0.5,0.43,0.5,Matches,Eredivise,Heerenveen,
Luuk Brouwers,nl NED,MF,25.0,26.0,25,2025.0,22.5,6.0,1.0,7.0,6.0,0.0,0.0,4.0,0.0,2.5,2.5,4.1,6.6,22.0,79.0,92.0,0.27,0.04,0.31,0.27,0.31,0.11,0.18,0.3,0.11,0.3,Matches,Eredivise,Heerenveen,
Oliver Braude,no NOR,DF,19.0,28.0,24,2116.0,23.5,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.2,0.2,0.8,1.0,33.0,78.0,85.0,0.0,0.09,0.09,0.0,0.09,0.01,0.04,0.04,0.01,0.04,Matches,Eredivise,Heerenveen,
Andries Noppert,nl NED,GK,29.0,22.0,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heerenveen,
Ché Nunnely,nl NED,FW,24.0,32.0,19,1711.0,19.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.4,2.4,1.9,4.3,65.0,27.0,148.0,0.11,0.11,0.21,0.11,0.21,0.12,0.1,0.22,0.12,0.22,Matches,Eredivise,Heerenveen,
Patrik Wålemark,se SWE,FW,21.0,24.0,16,1240.0,13.8,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,3.6,3.6,1.5,5.1,34.0,24.0,101.0,0.22,0.15,0.36,0.22,0.36,0.26,0.11,0.37,0.26,0.37,Matches,Eredivise,Heerenveen,
Syb Van Ottele,nl NED,"DF,MF",21.0,26.0,15,1429.0,15.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.7,1.7,26.0,72.0,8.0,0.0,0.06,0.06,0.0,0.06,0.07,0.04,0.11,0.07,0.11,Matches,Eredivise,Heerenveen,
Anas Tahiri,be BEL,MF,28.0,24.0,13,1161.0,12.9,4.0,2.0,6.0,0.0,4.0,4.0,2.0,0.0,3.6,0.5,1.1,1.6,30.0,86.0,38.0,0.31,0.16,0.47,0.0,0.16,0.28,0.08,0.37,0.04,0.12,Matches,Eredivise,Heerenveen,
Mickey van der Hart,nl NED,GK,29.0,12.0,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,Eredivise,Heerenveen,
Hussein Ali,iq IRQ,"DF,FW",21.0,15.0,8,699.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.7,1.1,13.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,0.06,0.15,Matches,Eredivise,Heerenveen,
Ion Nicolaescu,md MDA,FW,24.0,19.0,7,703.0,7.8,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,3.0,3.0,0.1,3.1,8.0,8.0,33.0,0.64,0.0,0.64,0.64,0.64,0.39,0.01,0.39,0.39,0.39,Matches,Eredivise,Heerenveen,
Denzel Hall,nl NED,DF,22.0,11.0,4,410.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,5.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,Eredivise,Heerenveen,
Espen van Ee,nl NED,"MF,FW",20.0,18.0,2,410.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,0.3,0.9,5.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.13,0.19,Matches,Eredivise,Heerenveen,
Charlie Webster,eng ENG,"MF,FW",19.0,13.0,2,236.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9,0.9,0.2,1.1,6.0,10.0,13.0,0.38,0.0,0.38,0.38,0.38,0.34,0.07,0.41,0.34,0.41,Matches,Eredivise,Heerenveen,
Loizos Loizou,cy CYP,"FW,MF",20.0,5.0,1,133.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,0.22,0.12,0.22,Matches,Eredivise,Heerenveen,
Daniel Karlsbakk,no NOR,"FW,MF",20.0,16.0,0,295.0,3.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.6,1.6,0.1,1.7,7.0,1.0,22.0,0.31,0.0,0.31,0.31,0.31,0.49,0.03,0.52,0.49,0.52,Matches,Eredivise,Heerenveen,
Melle Witteveen,nl NED,FW,20.0,5.0,0,72.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2,0.7,3.0,3.0,9.0,0.0,1.25,1.25,0.0,1.25,0.59,0.23,0.82,0.59,0.82,Matches,Eredivise,Heerenveen,
Djenahro Nunumete,nl NED,DF,21.0,3.0,0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.13,0.01,0.13,Matches,Eredivise,Heerenveen,
Nathan Tjoe-A-On,id IDN,"FW,DF",21.0,4.0,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heerenveen,
Amir Ismaïl,nl NED,FW,18.0,1.0,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heerenveen,
Jan Bekkema,nl NED,GK,27.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heerenveen,
Bernt Klaverboer,nl NED,GK,17.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heerenveen,
Roan Plaat,nl NED,DF,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heerenveen,
Michael Brouwer,nl NED,GK,30.0,34.0,34,3060.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,Matches,Eredivise,Heracles Almelo,
Brian De Keersmaecker,be BEL,MF,23.0,33.0,33,2951.0,32.8,2.0,2.0,4.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,2.4,3.4,33.0,133.0,38.0,0.06,0.06,0.12,0.06,0.12,0.03,0.07,0.1,0.03,0.1,Matches,Eredivise,Heracles Almelo,
Justin Hoogma,nl NED,DF,25.0,30.0,30,2584.0,28.7,2.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,1.0,1.0,1.1,2.0,59.0,164.0,5.0,0.07,0.07,0.14,0.07,0.14,0.03,0.04,0.07,0.03,0.07,Matches,Eredivise,Heracles Almelo,
Emil Hansson,se SWE,"FW,MF",25.0,24.0,24,1885.0,20.9,5.0,6.0,11.0,3.0,2.0,3.0,2.0,0.0,3.8,1.5,3.1,4.6,119.0,69.0,152.0,0.24,0.29,0.53,0.14,0.43,0.18,0.15,0.33,0.07,0.22,Matches,Eredivise,Heracles Almelo,
Bryan Limbombe,be BEL,"FW,MF",22.0,31.0,20,1735.0,19.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.3,2.3,1.5,3.8,61.0,41.0,108.0,0.1,0.0,0.1,0.1,0.1,0.12,0.08,0.2,0.12,0.2,Matches,Eredivise,Heracles Almelo,
Navajo Bakboord,nl NED,DF,24.0,22.0,20,1683.0,18.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.7,2.4,32.0,69.0,58.0,0.0,0.05,0.05,0.0,0.05,0.04,0.09,0.13,0.04,0.13,Matches,Eredivise,Heracles Almelo,
Sven Sonnenberg,de GER,DF,24.0,25.0,18,1655.0,18.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,0.2,1.6,14.0,48.0,4.0,0.05,0.0,0.05,0.05,0.05,0.08,0.01,0.09,0.08,0.09,Matches,Eredivise,Heracles Almelo,
Anas Ouahim,de GER,"MF,FW",25.0,18.0,16,1219.0,13.5,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,1.5,1.5,1.0,2.5,23.0,43.0,40.0,0.15,0.07,0.22,0.15,0.22,0.11,0.07,0.18,0.11,0.18,Matches,Eredivise,Heracles Almelo,
Mario Engels,de GER,"FW,MF",29.0,34.0,15,1598.0,17.8,5.0,3.0,8.0,5.0,0.0,0.0,4.0,0.0,4.1,4.1,2.9,7.0,25.0,20.0,95.0,0.28,0.17,0.45,0.28,0.45,0.23,0.17,0.4,0.23,0.4,Matches,Eredivise,Heracles Almelo,
Jannes Wieckhoff,de GER,DF,22.0,18.0,15,1360.0,15.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.9,2.0,30.0,35.0,55.0,0.0,0.07,0.07,0.0,0.07,0.07,0.06,0.13,0.07,0.13,Matches,Eredivise,Heracles Almelo,
Fredrik Oppegard,no NOR,DF,20.0,15.0,15,1349.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.0,1.4,52.0,33.0,79.0,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09,Matches,Eredivise,Heracles Almelo,
Jizz Hornkamp,nl NED,FW,25.0,17.0,15,1287.0,14.3,10.0,2.0,12.0,7.0,3.0,3.0,2.0,0.0,7.8,5.4,1.3,6.8,9.0,28.0,49.0,0.7,0.14,0.84,0.49,0.63,0.55,0.09,0.64,0.38,0.47,Matches,Eredivise,Heracles Almelo,
Ruben Roosken,nl NED,"DF,FW",23.0,23.0,14,1312.0,14.6,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.9,2.1,27.0,44.0,100.0,0.0,0.14,0.14,0.0,0.14,0.01,0.13,0.14,0.01,0.14,Matches,Eredivise,Heracles Almelo,
Ajdin Hrustic,au AUS,"MF,FW",27.0,14.0,14,1165.0,12.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,1.7,2.8,21.0,62.0,33.0,0.08,0.0,0.08,0.08,0.08,0.08,0.13,0.22,0.08,0.22,Matches,Eredivise,Heracles Almelo,
Mohamed Sankoh,nl NED,FW,19.0,28.0,12,1088.0,12.1,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,9.0,9.0,0.4,9.4,13.0,13.0,55.0,0.5,0.0,0.5,0.5,0.5,0.74,0.03,0.78,0.74,0.78,Matches,Eredivise,Heracles Almelo,
Stijn Bultman,nl NED,DF,18.0,14.0,11,1117.0,12.4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.9,1.0,4.0,18.0,3.0,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08,Matches,Eredivise,Heracles Almelo,
Jetro Willems,nl NED,DF,29.0,20.0,11,1075.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.8,1.1,17.0,50.0,40.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09,Matches,Eredivise,Heracles Almelo,
Jordy Bruijn,nl NED,MF,27.0,14.0,11,680.0,7.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.8,2.0,6.0,14.0,22.0,0.13,0.26,0.4,0.13,0.4,0.16,0.1,0.26,0.16,0.26,Matches,Eredivise,Heracles Almelo,
Kelvin Leerdam,sr SUR,DF,33.0,12.0,10,781.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,2.0,27.0,0.0,0.0,0.12,0.12,0.0,0.12,0.01,0.06,0.06,0.01,0.06,Matches,Eredivise,Heracles Almelo,
Thomas Bruns,nl NED,"MF,FW",31.0,24.0,8,1082.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,2.2,3.2,15.0,54.0,55.0,0.0,0.17,0.17,0.0,0.17,0.09,0.18,0.27,0.09,0.27,Matches,Eredivise,Heracles Almelo,
Sem Scheperman,nl NED,"MF,DF",21.0,22.0,8,702.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.3,1.3,0.6,1.9,1.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25,Matches,Eredivise,Heracles Almelo,
Marko Vejinović,nl NED,MF,33.0,14.0,7,674.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,1.0,1.6,3.0,85.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches,Eredivise,Heracles Almelo,
Daniel Schwaab,de GER,DF,34.0,11.0,6,555.0,6.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.32,0.16,0.32,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heracles Almelo,
Abdenego Nankishi,de GER,FW,21.0,10.0,2,347.0,3.9,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.7,1.7,0.9,2.5,7.0,1.0,20.0,0.78,0.26,1.04,0.78,1.04,0.43,0.22,0.65,0.43,0.65,Matches,Eredivise,Heracles Almelo,
Sava Cestic,rs SRB,DF,22.0,6.0,2,211.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,Eredivise,Heracles Almelo,
Lasse Wehmeyer,de GER,FW,20.0,7.0,2,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.2,0.11,0.31,0.2,0.31,Matches,Eredivise,Heracles Almelo,
Antonio Satriano,it ITA,FW,19.0,6.0,1,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,Matches,Eredivise,Heracles Almelo,
Diego van Oorschot,0,"MF,FW",0.0,4.0,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.29,0.33,0.62,0.29,0.62,Matches,Eredivise,Heracles Almelo,
Tim Geypens,id IDN,DF,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heracles Almelo,
Melih Ibrahimoglu,tr TUR,MF,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heracles Almelo,
Robin Jalving,nl NED,GK,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heracles Almelo,
Timo Jansink,nl NED,GK,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heracles Almelo,
Fabian de Keijzer,nl NED,GK,23.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heracles Almelo,
Sylian Mokono,nl NED,DF,24.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heracles Almelo,
Jop Tijink,nl NED,DF,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,Heracles Almelo,
Calvin Verdonk,id IDN,DF,26.0,33.0,32,2854.0,31.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.4,1.4,2.2,3.7,67.0,167.0,101.0,0.06,0.06,0.13,0.06,0.13,0.05,0.07,0.12,0.05,0.12,Matches,Eredivise,NEC Nijmegen,
Jasper Cillessen,nl NED,GK,34.0,30.0,30,2640.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Bram Nuytinck,nl NED,DF,33.0,30.0,28,2400.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.2,1.2,18.0,122.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,Eredivise,NEC Nijmegen,
Dirk Proper,nl NED,MF,21.0,27.0,27,2299.0,25.5,5.0,4.0,9.0,5.0,0.0,0.0,4.0,0.0,2.6,2.6,1.1,3.7,25.0,125.0,36.0,0.2,0.16,0.35,0.2,0.35,0.1,0.04,0.14,0.1,0.14,Matches,Eredivise,NEC Nijmegen,
Koki Ogawa,jp JPN,FW,25.0,31.0,25,2201.0,24.5,11.0,1.0,12.0,9.0,2.0,2.0,1.0,0.0,7.2,5.6,0.9,6.5,9.0,22.0,65.0,0.45,0.04,0.49,0.37,0.41,0.29,0.04,0.33,0.23,0.27,Matches,Eredivise,NEC Nijmegen,
Sontje Hansen,nl NED,FW,21.0,33.0,25,1910.0,21.2,6.0,4.0,10.0,6.0,0.0,0.0,3.0,0.0,3.7,3.7,4.4,8.2,88.0,42.0,190.0,0.28,0.19,0.47,0.28,0.47,0.18,0.21,0.38,0.18,0.38,Matches,Eredivise,NEC Nijmegen,
Bart van Rooij,nl NED,DF,22.0,24.0,23,1975.0,21.9,2.0,3.0,5.0,2.0,0.0,0.0,5.0,1.0,1.5,1.5,2.7,4.2,55.0,68.0,90.0,0.09,0.14,0.23,0.09,0.23,0.07,0.12,0.19,0.07,0.19,Matches,Eredivise,NEC Nijmegen,
Mees Hoedemakers,nl NED,MF,25.0,30.0,23,1949.0,21.7,1.0,7.0,8.0,1.0,0.0,0.0,2.0,1.0,1.5,1.5,2.1,3.6,23.0,130.0,43.0,0.05,0.32,0.37,0.05,0.37,0.07,0.1,0.17,0.07,0.17,Matches,Eredivise,NEC Nijmegen,
Philippe Sandler,nl NED,DF,26.0,24.0,23,1873.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.0,1.3,8.0,96.0,6.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Matches,Eredivise,NEC Nijmegen,
Magnus Mattsson,dk DEN,MF,24.0,19.0,19,1710.0,19.0,11.0,4.0,15.0,9.0,2.0,2.0,1.0,0.0,7.4,5.8,2.7,8.6,25.0,69.0,88.0,0.58,0.21,0.79,0.47,0.68,0.39,0.14,0.53,0.31,0.45,Matches,Eredivise,NEC Nijmegen,
Youri Baas,nl NED,"DF,FW",20.0,27.0,18,1719.0,19.1,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,2.1,2.1,2.2,4.3,38.0,52.0,92.0,0.16,0.16,0.31,0.16,0.31,0.11,0.12,0.23,0.11,0.23,Matches,Eredivise,NEC Nijmegen,
Kodai Sano,jp JPN,"FW,MF",19.0,24.0,17,1593.0,17.7,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,3.2,3.2,1.3,4.5,39.0,56.0,96.0,0.23,0.11,0.34,0.23,0.34,0.18,0.08,0.26,0.18,0.26,Matches,Eredivise,NEC Nijmegen,
Roberto González,es ESP,"FW,MF",22.0,29.0,15,1382.0,15.4,6.0,3.0,9.0,6.0,0.0,0.0,2.0,0.0,4.6,4.6,3.2,7.8,34.0,31.0,87.0,0.39,0.2,0.59,0.39,0.59,0.3,0.21,0.51,0.3,0.51,Matches,Eredivise,NEC Nijmegen,
Lasse Schöne,dk DEN,MF,37.0,23.0,13,1244.0,13.8,1.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0,0.2,1.7,1.9,16.0,82.0,25.0,0.07,0.22,0.29,0.0,0.22,0.07,0.12,0.19,0.01,0.13,Matches,Eredivise,NEC Nijmegen,
Tjaronn Chery,sr SUR,"MF,FW",35.0,14.0,12,1037.0,11.5,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,3.2,3.2,2.4,5.6,27.0,65.0,57.0,0.43,0.17,0.61,0.43,0.61,0.28,0.2,0.49,0.28,0.49,Matches,Eredivise,NEC Nijmegen,
Brayann Pereira,fr FRA,DF,20.0,15.0,10,788.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.6,14.0,10.0,38.0,0.0,0.11,0.11,0.0,0.11,0.0,0.07,0.07,0.0,0.07,Matches,Eredivise,NEC Nijmegen,
Mathias Ross,dk DEN,DF,22.0,20.0,9,1041.0,11.6,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.9,0.9,0.3,1.2,6.0,24.0,1.0,0.17,0.0,0.17,0.17,0.17,0.07,0.03,0.1,0.07,0.1,Matches,Eredivise,NEC Nijmegen,
Lars Olden Larsen,no NOR,FW,24.0,19.0,7,674.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.3,1.8,15.0,10.0,49.0,0.13,0.0,0.13,0.13,0.13,0.19,0.04,0.24,0.19,0.24,Matches,Eredivise,NEC Nijmegen,
Bas Dost,nl NED,FW,34.0,8.0,5,463.0,5.1,3.0,2.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,1.2,1.5,2.7,0.0,12.0,26.0,0.58,0.39,0.97,0.39,0.78,0.38,0.29,0.67,0.23,0.52,Matches,Eredivise,NEC Nijmegen,
Sylla Sow,nl NED,FW,26.0,15.0,4,484.0,5.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,2.3,2.3,0.5,2.8,10.0,5.0,24.0,0.37,0.19,0.56,0.37,0.56,0.42,0.09,0.51,0.42,0.51,Matches,Eredivise,NEC Nijmegen,
Robin Roefs,nl NED,GK,20.0,5.0,4,420.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Elayis Tavsan,nl NED,FW,22.0,8.0,3,340.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.8,0.8,0.1,0.9,24.0,5.0,50.0,0.53,0.0,0.53,0.53,0.53,0.21,0.04,0.24,0.21,0.24,Matches,Eredivise,NEC Nijmegen,
Yvandro Borges Sanches,lu LUX,"FW,MF",19.0,8.0,1,216.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.1,10.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,0.25,0.18,0.44,0.25,0.44,Matches,Eredivise,NEC Nijmegen,
Sai van Wermeskerken,jp JPN,DF,29.0,3.0,1,164.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Pedro David Rosendo Marques,pt POR,FW,25.0,3.0,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.44,0.44,0.44,Matches,Eredivise,NEC Nijmegen,
Nils Rossen,nl NED,"MF,FW",17.0,3.0,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Luc Netten,nl NED,DF,19.0,1.0,0,28.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
D'Leanu Arts,nl NED,DF,20.0,3.0,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
Selim Can Sönmez,tr TUR,FW,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Eredivise,NEC Nijmegen,
